index	max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators
869	15	0.5	40	5	800
870	15	0.5	40	10	200
871	15	0.5	40	10	400
872	15	0.5	40	10	800
873	15	0.5	40	20	200
874	15	0.5	40	20	400
875	15	0.5	40	20	800
876	15	0.5	40	40	200
877	15	0.5	40	40	400
878	15	0.5	40	40	800
879	15	0.5	40	100	200
880	15	0.5	40	100	400
881	15	0.5	40	100	800
882	15	0.5	100	2	200
883	15	0.5	100	2	400
884	15	0.5	100	2	800
885	15	0.5	100	5	200
886	15	0.5	100	5	400
887	15	0.5	100	5	800
888	15	0.5	100	10	200
889	15	0.5	100	10	400
890	15	0.5	100	10	800
891	15	0.5	100	20	200
892	15	0.5	100	20	400
893	15	0.5	100	20	800
894	15	0.5	100	40	200
895	15	0.5	100	40	400
896	15	0.5	100	40	800
897	15	0.5	100	100	200
898	15	0.5	100	100	400
899	15	0.5	100	100	800
900	15	0.75	1	2	200
901	15	0.75	1	2	400
902	15	0.75	1	2	800
903	15	0.75	1	5	200
904	15	0.75	1	5	400
905	15	0.75	1	5	800
906	15	0.75	1	10	200
907	15	0.75	1	10	400
908	15	0.75	1	10	800
909	15	0.75	1	20	200
910	15	0.75	1	20	400
911	15	0.75	1	20	800
912	15	0.75	1	40	200
913	15	0.75	1	40	400
914	15	0.75	1	40	800
915	15	0.75	1	100	200
916	15	0.75	1	100	400
917	15	0.75	1	100	800
918	15	0.75	10	2	200
919	15	0.75	10	2	400
920	15	0.75	10	2	800
921	15	0.75	10	5	200
922	15	0.75	10	5	400
923	15	0.75	10	5	800
924	15	0.75	10	10	200
925	15	0.75	10	10	400
926	15	0.75	10	10	800
927	15	0.75	10	20	200
928	15	0.75	10	20	400
929	15	0.75	10	20	800
930	15	0.75	10	40	200
931	15	0.75	10	40	400
932	15	0.75	10	40	800
933	15	0.75	10	100	200
934	15	0.75	10	100	400
935	15	0.75	10	100	800
936	15	0.75	20	2	200
937	15	0.75	20	2	400
938	15	0.75	20	2	800
939	15	0.75	20	5	200
940	15	0.75	20	5	400
941	15	0.75	20	5	800
942	15	0.75	20	10	200
943	15	0.75	20	10	400
944	15	0.75	20	10	800
945	15	0.75	20	20	200
946	15	0.75	20	20	400
947	15	0.75	20	20	800
948	15	0.75	20	40	200
949	15	0.75	20	40	400
950	15	0.75	20	40	800
951	15	0.75	20	100	200
952	15	0.75	20	100	400
953	15	0.75	20	100	800
954	15	0.75	40	2	200
955	15	0.75	40	2	400
956	15	0.75	40	2	800
957	15	0.75	40	5	200
958	15	0.75	40	5	400
959	15	0.75	40	5	800
960	15	0.75	40	10	200
961	15	0.75	40	10	400
962	15	0.75	40	10	800
963	15	0.75	40	20	200
964	15	0.75	40	20	400
965	15	0.75	40	20	800
966	15	0.75	40	40	200
967	15	0.75	40	40	400
968	15	0.75	40	40	800
969	15	0.75	40	100	200
970	15	0.75	40	100	400
971	15	0.75	40	100	800
972	15	0.75	100	2	200
973	15	0.75	100	2	400
974	15	0.75	100	2	800
975	15	0.75	100	5	200
976	15	0.75	100	5	400
977	15	0.75	100	5	800
978	15	0.75	100	10	200
979	15	0.75	100	10	400
980	15	0.75	100	10	800
981	15	0.75	100	20	200
982	15	0.75	100	20	400
983	15	0.75	100	20	800
984	15	0.75	100	40	200
985	15	0.75	100	40	400
986	15	0.75	100	40	800
987	15	0.75	100	100	200
988	15	0.75	100	100	400
989	15	0.75	100	100	800
990	15	0.9	1	2	200
991	15	0.9	1	2	400
992	15	0.9	1	2	800
993	15	0.9	1	5	200
994	15	0.9	1	5	400
995	15	0.9	1	5	800
996	15	0.9	1	10	200
997	15	0.9	1	10	400
998	15	0.9	1	10	800
999	15	0.9	1	20	200
1000	15	0.9	1	20	400
1001	15	0.9	1	20	800
1002	15	0.9	1	40	200
1003	15	0.9	1	40	400
1004	15	0.9	1	40	800
1005	15	0.9	1	100	200
1006	15	0.9	1	100	400
1007	15	0.9	1	100	800
1008	15	0.9	10	2	200
1009	15	0.9	10	2	400
1010	15	0.9	10	2	800
1011	15	0.9	10	5	200
1012	15	0.9	10	5	400
1013	15	0.9	10	5	800
1014	15	0.9	10	10	200
1015	15	0.9	10	10	400
1016	15	0.9	10	10	800
1017	15	0.9	10	20	200
1018	15	0.9	10	20	400
1019	15	0.9	10	20	800
1020	15	0.9	10	40	200
1021	15	0.9	10	40	400
1022	15	0.9	10	40	800
1023	15	0.9	10	100	200
1024	15	0.9	10	100	400
1025	15	0.9	10	100	800
1026	15	0.9	20	2	200
1027	15	0.9	20	2	400
1028	15	0.9	20	2	800
1029	15	0.9	20	5	200
1030	15	0.9	20	5	400
1031	15	0.9	20	5	800
1032	15	0.9	20	10	200
1033	15	0.9	20	10	400
1034	15	0.9	20	10	800
1035	15	0.9	20	20	200
1036	15	0.9	20	20	400
1037	15	0.9	20	20	800
1038	15	0.9	20	40	200
1039	15	0.9	20	40	400
1040	15	0.9	20	40	800
1041	15	0.9	20	100	200
1042	15	0.9	20	100	400
1043	15	0.9	20	100	800
1044	15	0.9	40	2	200
1045	15	0.9	40	2	400
1046	15	0.9	40	2	800
1047	15	0.9	40	5	200
1048	15	0.9	40	5	400
1049	15	0.9	40	5	800
1050	15	0.9	40	10	200
1051	15	0.9	40	10	400
1052	15	0.9	40	10	800
1053	15	0.9	40	20	200
1054	15	0.9	40	20	400
1055	15	0.9	40	20	800
1056	15	0.9	40	40	200
1057	15	0.9	40	40	400
1058	15	0.9	40	40	800
1059	15	0.9	40	100	200
1060	15	0.9	40	100	400
1061	15	0.9	40	100	800
1062	15	0.9	100	2	200
1063	15	0.9	100	2	400
1064	15	0.9	100	2	800
1065	15	0.9	100	5	200
1066	15	0.9	100	5	400
1067	15	0.9	100	5	800
1068	15	0.9	100	10	200
1069	15	0.9	100	10	400
1070	15	0.9	100	10	800
1071	15	0.9	100	20	200
1072	15	0.9	100	20	400
1073	15	0.9	100	20	800
1074	15	0.9	100	40	200
1075	15	0.9	100	40	400
1076	15	0.9	100	40	800
1077	15	0.9	100	100	200
1078	15	0.9	100	100	400
1079	15	0.9	100	100	800
1080	30	0.01	1	2	200
1081	30	0.01	1	2	400
1082	30	0.01	1	2	800
1083	30	0.01	1	5	200
1084	30	0.01	1	5	400
1085	30	0.01	1	5	800
1086	30	0.01	1	10	200
1087	30	0.01	1	10	400
1088	30	0.01	1	10	800
1089	30	0.01	1	20	200
1090	30	0.01	1	20	400
1091	30	0.01	1	20	800
1092	30	0.01	1	40	200
1093	30	0.01	1	40	400
1094	30	0.01	1	40	800
1095	30	0.01	1	100	200
1096	30	0.01	1	100	400
1097	30	0.01	1	100	800
1098	30	0.01	10	2	200
1099	30	0.01	10	2	400
1100	30	0.01	10	2	800
1101	30	0.01	10	5	200
1102	30	0.01	10	5	400
1103	30	0.01	10	5	800
1104	30	0.01	10	10	200
1105	30	0.01	10	10	400
1106	30	0.01	10	10	800
1107	30	0.01	10	20	200
1108	30	0.01	10	20	400
1109	30	0.01	10	20	800
1110	30	0.01	10	40	200
1111	30	0.01	10	40	400
1112	30	0.01	10	40	800
1113	30	0.01	10	100	200
1114	30	0.01	10	100	400
1115	30	0.01	10	100	800
1116	30	0.01	20	2	200
1117	30	0.01	20	2	400
1118	30	0.01	20	2	800
1119	30	0.01	20	5	200
1120	30	0.01	20	5	400
1121	30	0.01	20	5	800
1122	30	0.01	20	10	200
1123	30	0.01	20	10	400
1124	30	0.01	20	10	800
1125	30	0.01	20	20	200
1126	30	0.01	20	20	400
1127	30	0.01	20	20	800
1128	30	0.01	20	40	200
1129	30	0.01	20	40	400
1130	30	0.01	20	40	800
1131	30	0.01	20	100	200
1132	30	0.01	20	100	400
1133	30	0.01	20	100	800
1134	30	0.01	40	2	200
1135	30	0.01	40	2	400
1136	30	0.01	40	2	800
1137	30	0.01	40	5	200
1138	30	0.01	40	5	400
1139	30	0.01	40	5	800
1140	30	0.01	40	10	200
1141	30	0.01	40	10	400
1142	30	0.01	40	10	800
1143	30	0.01	40	20	200
1144	30	0.01	40	20	400
1145	30	0.01	40	20	800
1146	30	0.01	40	40	200
1147	30	0.01	40	40	400
1148	30	0.01	40	40	800
1149	30	0.01	40	100	200
1150	30	0.01	40	100	400
1151	30	0.01	40	100	800
1152	30	0.01	100	2	200
1153	30	0.01	100	2	400
1154	30	0.01	100	2	800
1155	30	0.01	100	5	200
1156	30	0.01	100	5	400
1157	30	0.01	100	5	800
1158	30	0.01	100	10	200
1159	30	0.01	100	10	400
1160	30	0.01	100	10	800
1161	30	0.01	100	20	200
1162	30	0.01	100	20	400
1163	30	0.01	100	20	800
1164	30	0.01	100	40	200
1165	30	0.01	100	40	400
1166	30	0.01	100	40	800
1167	30	0.01	100	100	200
1168	30	0.01	100	100	400
1169	30	0.01	100	100	800
1170	30	0.1	1	2	200
1171	30	0.1	1	2	400
1172	30	0.1	1	2	800
1173	30	0.1	1	5	200
1174	30	0.1	1	5	400
1175	30	0.1	1	5	800
1176	30	0.1	1	10	200
1177	30	0.1	1	10	400
1178	30	0.1	1	10	800
1179	30	0.1	1	20	200
1180	30	0.1	1	20	400
1181	30	0.1	1	20	800
1182	30	0.1	1	40	200
1183	30	0.1	1	40	400
1184	30	0.1	1	40	800
1185	30	0.1	1	100	200
1186	30	0.1	1	100	400
1187	30	0.1	1	100	800
1188	30	0.1	10	2	200
1189	30	0.1	10	2	400
1190	30	0.1	10	2	800
1191	30	0.1	10	5	200
1192	30	0.1	10	5	400
1193	30	0.1	10	5	800
1194	30	0.1	10	10	200
1195	30	0.1	10	10	400
1196	30	0.1	10	10	800
1197	30	0.1	10	20	200
1198	30	0.1	10	20	400
1199	30	0.1	10	20	800
1200	30	0.1	10	40	200
1201	30	0.1	10	40	400
1202	30	0.1	10	40	800
1203	30	0.1	10	100	200
1204	30	0.1	10	100	400
1205	30	0.1	10	100	800
1206	30	0.1	20	2	200
1207	30	0.1	20	2	400
1208	30	0.1	20	2	800
1209	30	0.1	20	5	200
1210	30	0.1	20	5	400
1211	30	0.1	20	5	800
1212	30	0.1	20	10	200
1213	30	0.1	20	10	400
1214	30	0.1	20	10	800
1215	30	0.1	20	20	200
1216	30	0.1	20	20	400
1217	30	0.1	20	20	800
1218	30	0.1	20	40	200
1219	30	0.1	20	40	400
1220	30	0.1	20	40	800
1221	30	0.1	20	100	200
1222	30	0.1	20	100	400
1223	30	0.1	20	100	800
1224	30	0.1	40	2	200
1225	30	0.1	40	2	400
1226	30	0.1	40	2	800
1227	30	0.1	40	5	200
1228	30	0.1	40	5	400
1229	30	0.1	40	5	800
1230	30	0.1	40	10	200
1231	30	0.1	40	10	400
1232	30	0.1	40	10	800
1233	30	0.1	40	20	200
1234	30	0.1	40	20	400
1235	30	0.1	40	20	800
1236	30	0.1	40	40	200
1237	30	0.1	40	40	400
1238	30	0.1	40	40	800
1239	30	0.1	40	100	200
1240	30	0.1	40	100	400
1241	30	0.1	40	100	800
1242	30	0.1	100	2	200
1243	30	0.1	100	2	400
1244	30	0.1	100	2	800
1245	30	0.1	100	5	200
1246	30	0.1	100	5	400
1247	30	0.1	100	5	800
1248	30	0.1	100	10	200
1249	30	0.1	100	10	400
1250	30	0.1	100	10	800
1251	30	0.1	100	20	200
1252	30	0.1	100	20	400
1253	30	0.1	100	20	800
1254	30	0.1	100	40	200
1255	30	0.1	100	40	400
1256	30	0.1	100	40	800
1257	30	0.1	100	100	200
1258	30	0.1	100	100	400
1259	30	0.1	100	100	800
1260	30	0.25	1	2	200
1261	30	0.25	1	2	400
1262	30	0.25	1	2	800
1263	30	0.25	1	5	200
1264	30	0.25	1	5	400
1265	30	0.25	1	5	800
1266	30	0.25	1	10	200
1267	30	0.25	1	10	400
1268	30	0.25	1	10	800
1269	30	0.25	1	20	200
1270	30	0.25	1	20	400
1271	30	0.25	1	20	800
1272	30	0.25	1	40	200
1273	30	0.25	1	40	400
1274	30	0.25	1	40	800
1275	30	0.25	1	100	200
1276	30	0.25	1	100	400
1277	30	0.25	1	100	800
1278	30	0.25	10	2	200
1279	30	0.25	10	2	400
1280	30	0.25	10	2	800
1281	30	0.25	10	5	200
1282	30	0.25	10	5	400
1283	30	0.25	10	5	800
1284	30	0.25	10	10	200
1285	30	0.25	10	10	400
1286	30	0.25	10	10	800
1287	30	0.25	10	20	200
1288	30	0.25	10	20	400
1289	30	0.25	10	20	800
1290	30	0.25	10	40	200
1291	30	0.25	10	40	400
1292	30	0.25	10	40	800
1293	30	0.25	10	100	200
1294	30	0.25	10	100	400
1295	30	0.25	10	100	800
1296	30	0.25	20	2	200
1297	30	0.25	20	2	400
1298	30	0.25	20	2	800
1299	30	0.25	20	5	200
1300	30	0.25	20	5	400
1301	30	0.25	20	5	800
1302	30	0.25	20	10	200
1303	30	0.25	20	10	400
1304	30	0.25	20	10	800
1305	30	0.25	20	20	200
1306	30	0.25	20	20	400
1307	30	0.25	20	20	800
1308	30	0.25	20	40	200
1309	30	0.25	20	40	400
1310	30	0.25	20	40	800
1311	30	0.25	20	100	200
1312	30	0.25	20	100	400
1313	30	0.25	20	100	800
1314	30	0.25	40	2	200
1315	30	0.25	40	2	400
1316	30	0.25	40	2	800
1317	30	0.25	40	5	200
1318	30	0.25	40	5	400
1319	30	0.25	40	5	800
1320	30	0.25	40	10	200
1321	30	0.25	40	10	400
1322	30	0.25	40	10	800
1323	30	0.25	40	20	200
1324	30	0.25	40	20	400
1325	30	0.25	40	20	800
1326	30	0.25	40	40	200
1327	30	0.25	40	40	400
1328	30	0.25	40	40	800
1329	30	0.25	40	100	200
1330	30	0.25	40	100	400
1331	30	0.25	40	100	800
1332	30	0.25	100	2	200
1333	30	0.25	100	2	400
1334	30	0.25	100	2	800
1335	30	0.25	100	5	200
1336	30	0.25	100	5	400
1337	30	0.25	100	5	800
1338	30	0.25	100	10	200
1339	30	0.25	100	10	400
1340	30	0.25	100	10	800
1341	30	0.25	100	20	200
1342	30	0.25	100	20	400
1343	30	0.25	100	20	800
1344	30	0.25	100	40	200
1345	30	0.25	100	40	400
1346	30	0.25	100	40	800
1347	30	0.25	100	100	200
1348	30	0.25	100	100	400
1349	30	0.25	100	100	800
1350	30	0.5	1	2	200
1351	30	0.5	1	2	400
1352	30	0.5	1	2	800
1353	30	0.5	1	5	200
1354	30	0.5	1	5	400
1355	30	0.5	1	5	800
1356	30	0.5	1	10	200
1357	30	0.5	1	10	400
1358	30	0.5	1	10	800
1359	30	0.5	1	20	200
1360	30	0.5	1	20	400
1361	30	0.5	1	20	800
1362	30	0.5	1	40	200
1363	30	0.5	1	40	400
1364	30	0.5	1	40	800
1365	30	0.5	1	100	200
1366	30	0.5	1	100	400
1367	30	0.5	1	100	800
1368	30	0.5	10	2	200
1369	30	0.5	10	2	400
1370	30	0.5	10	2	800
1371	30	0.5	10	5	200
1372	30	0.5	10	5	400
1373	30	0.5	10	5	800
1374	30	0.5	10	10	200
1375	30	0.5	10	10	400
1376	30	0.5	10	10	800
1377	30	0.5	10	20	200
1378	30	0.5	10	20	400
1379	30	0.5	10	20	800
1380	30	0.5	10	40	200
1381	30	0.5	10	40	400
1382	30	0.5	10	40	800
1383	30	0.5	10	100	200
1384	30	0.5	10	100	400
1385	30	0.5	10	100	800
1386	30	0.5	20	2	200
1387	30	0.5	20	2	400
1388	30	0.5	20	2	800
1389	30	0.5	20	5	200
1390	30	0.5	20	5	400
1391	30	0.5	20	5	800
1392	30	0.5	20	10	200
1393	30	0.5	20	10	400
1394	30	0.5	20	10	800
1395	30	0.5	20	20	200
1396	30	0.5	20	20	400
1397	30	0.5	20	20	800
1398	30	0.5	20	40	200
1399	30	0.5	20	40	400
1400	30	0.5	20	40	800
1401	30	0.5	20	100	200
1402	30	0.5	20	100	400
1403	30	0.5	20	100	800
1404	30	0.5	40	2	200
1405	30	0.5	40	2	400
1406	30	0.5	40	2	800
1407	30	0.5	40	5	200
1408	30	0.5	40	5	400
1409	30	0.5	40	5	800
1410	30	0.5	40	10	200
1411	30	0.5	40	10	400
1412	30	0.5	40	10	800
1413	30	0.5	40	20	200
1414	30	0.5	40	20	400
1415	30	0.5	40	20	800
1416	30	0.5	40	40	200
1417	30	0.5	40	40	400
1418	30	0.5	40	40	800
1419	30	0.5	40	100	200
1420	30	0.5	40	100	400
1421	30	0.5	40	100	800
1422	30	0.5	100	2	200
1423	30	0.5	100	2	400
1424	30	0.5	100	2	800
1425	30	0.5	100	5	200
1426	30	0.5	100	5	400
1427	30	0.5	100	5	800
1428	30	0.5	100	10	200
1429	30	0.5	100	10	400
1430	30	0.5	100	10	800
1431	30	0.5	100	20	200
1432	30	0.5	100	20	400
1433	30	0.5	100	20	800
1434	30	0.5	100	40	200
1435	30	0.5	100	40	400
1436	30	0.5	100	40	800
1437	30	0.5	100	100	200
1438	30	0.5	100	100	400
1439	30	0.5	100	100	800
1440	30	0.75	1	2	200
1441	30	0.75	1	2	400
1442	30	0.75	1	2	800
1443	30	0.75	1	5	200
1444	30	0.75	1	5	400
1445	30	0.75	1	5	800
1446	30	0.75	1	10	200
1447	30	0.75	1	10	400
1448	30	0.75	1	10	800
1449	30	0.75	1	20	200
1450	30	0.75	1	20	400
1451	30	0.75	1	20	800
1452	30	0.75	1	40	200
1453	30	0.75	1	40	400
1454	30	0.75	1	40	800
1455	30	0.75	1	100	200
1456	30	0.75	1	100	400
1457	30	0.75	1	100	800
1458	30	0.75	10	2	200
1459	30	0.75	10	2	400
1460	30	0.75	10	2	800
1461	30	0.75	10	5	200
1462	30	0.75	10	5	400
1463	30	0.75	10	5	800
1464	30	0.75	10	10	200
1465	30	0.75	10	10	400
1466	30	0.75	10	10	800
1467	30	0.75	10	20	200
1468	30	0.75	10	20	400
1469	30	0.75	10	20	800
1470	30	0.75	10	40	200
1471	30	0.75	10	40	400
1472	30	0.75	10	40	800
1473	30	0.75	10	100	200
1474	30	0.75	10	100	400
1475	30	0.75	10	100	800
1476	30	0.75	20	2	200
1477	30	0.75	20	2	400
1478	30	0.75	20	2	800
1479	30	0.75	20	5	200
1480	30	0.75	20	5	400
1481	30	0.75	20	5	800
1482	30	0.75	20	10	200
1483	30	0.75	20	10	400
1484	30	0.75	20	10	800
1485	30	0.75	20	20	200
1486	30	0.75	20	20	400
1487	30	0.75	20	20	800
1488	30	0.75	20	40	200
1489	30	0.75	20	40	400
1490	30	0.75	20	40	800
1491	30	0.75	20	100	200
1492	30	0.75	20	100	400
1493	30	0.75	20	100	800
1494	30	0.75	40	2	200
1495	30	0.75	40	2	400
1496	30	0.75	40	2	800
1497	30	0.75	40	5	200
1498	30	0.75	40	5	400
1499	30	0.75	40	5	800
1500	30	0.75	40	10	200
1501	30	0.75	40	10	400
1502	30	0.75	40	10	800
1503	30	0.75	40	20	200
1504	30	0.75	40	20	400
1505	30	0.75	40	20	800
1506	30	0.75	40	40	200
1507	30	0.75	40	40	400
1508	30	0.75	40	40	800
1509	30	0.75	40	100	200
1510	30	0.75	40	100	400
1511	30	0.75	40	100	800
1512	30	0.75	100	2	200
1513	30	0.75	100	2	400
1514	30	0.75	100	2	800
1515	30	0.75	100	5	200
1516	30	0.75	100	5	400
1517	30	0.75	100	5	800
1518	30	0.75	100	10	200
1519	30	0.75	100	10	400
1520	30	0.75	100	10	800
1521	30	0.75	100	20	200
1522	30	0.75	100	20	400
1523	30	0.75	100	20	800
1524	30	0.75	100	40	200
1525	30	0.75	100	40	400
1526	30	0.75	100	40	800
1527	30	0.75	100	100	200
1528	30	0.75	100	100	400
1529	30	0.75	100	100	800
1530	30	0.9	1	2	200
1531	30	0.9	1	2	400
1532	30	0.9	1	2	800
1533	30	0.9	1	5	200
1534	30	0.9	1	5	400
1535	30	0.9	1	5	800
1536	30	0.9	1	10	200
1537	30	0.9	1	10	400
1538	30	0.9	1	10	800
1539	30	0.9	1	20	200
1540	30	0.9	1	20	400
1541	30	0.9	1	20	800
1542	30	0.9	1	40	200
1543	30	0.9	1	40	400
1544	30	0.9	1	40	800
1545	30	0.9	1	100	200
1546	30	0.9	1	100	400
1547	30	0.9	1	100	800
1548	30	0.9	10	2	200
1549	30	0.9	10	2	400
1550	30	0.9	10	2	800
1551	30	0.9	10	5	200
1552	30	0.9	10	5	400
1553	30	0.9	10	5	800
1554	30	0.9	10	10	200
1555	30	0.9	10	10	400
1556	30	0.9	10	10	800
1557	30	0.9	10	20	200
1558	30	0.9	10	20	400
1559	30	0.9	10	20	800
1560	30	0.9	10	40	200
1561	30	0.9	10	40	400
1562	30	0.9	10	40	800
1563	30	0.9	10	100	200
1564	30	0.9	10	100	400
1565	30	0.9	10	100	800
1566	30	0.9	20	2	200
1567	30	0.9	20	2	400
1568	30	0.9	20	2	800
1569	30	0.9	20	5	200
1570	30	0.9	20	5	400
1571	30	0.9	20	5	800
1572	30	0.9	20	10	200
1573	30	0.9	20	10	400
1574	30	0.9	20	10	800
1575	30	0.9	20	20	200
1576	30	0.9	20	20	400
1577	30	0.9	20	20	800
1578	30	0.9	20	40	200
1579	30	0.9	20	40	400
1580	30	0.9	20	40	800
1581	30	0.9	20	100	200
1582	30	0.9	20	100	400
1583	30	0.9	20	100	800
1584	30	0.9	40	2	200
1585	30	0.9	40	2	400
1586	30	0.9	40	2	800
1587	30	0.9	40	5	200
1588	30	0.9	40	5	400
1589	30	0.9	40	5	800
1590	30	0.9	40	10	200
1591	30	0.9	40	10	400
1592	30	0.9	40	10	800
1593	30	0.9	40	20	200
1594	30	0.9	40	20	400
1595	30	0.9	40	20	800
1596	30	0.9	40	40	200
1597	30	0.9	40	40	400
1598	30	0.9	40	40	800
1599	30	0.9	40	100	200
1600	30	0.9	40	100	400
1601	30	0.9	40	100	800
1602	30	0.9	100	2	200
1603	30	0.9	100	2	400
1604	30	0.9	100	2	800
1605	30	0.9	100	5	200
1606	30	0.9	100	5	400
1607	30	0.9	100	5	800
1608	30	0.9	100	10	200
1609	30	0.9	100	10	400
1610	30	0.9	100	10	800
1611	30	0.9	100	20	200
1612	30	0.9	100	20	400
1613	30	0.9	100	20	800
1614	30	0.9	100	40	200
1615	30	0.9	100	40	400
1616	30	0.9	100	40	800
1617	30	0.9	100	100	200
1618	30	0.9	100	100	400
1619	30	0.9	100	100	800
1620	50	0.01	1	2	200
1621	50	0.01	1	2	400
1622	50	0.01	1	2	800
1623	50	0.01	1	5	200
1624	50	0.01	1	5	400
1625	50	0.01	1	5	800
1626	50	0.01	1	10	200
1627	50	0.01	1	10	400
1628	50	0.01	1	10	800
1629	50	0.01	1	20	200
1630	50	0.01	1	20	400
1631	50	0.01	1	20	800
1632	50	0.01	1	40	200
1633	50	0.01	1	40	400
1634	50	0.01	1	40	800
1635	50	0.01	1	100	200
1636	50	0.01	1	100	400
1637	50	0.01	1	100	800
1638	50	0.01	10	2	200
1639	50	0.01	10	2	400
1640	50	0.01	10	2	800
1641	50	0.01	10	5	200
1642	50	0.01	10	5	400
1643	50	0.01	10	5	800
1644	50	0.01	10	10	200
1645	50	0.01	10	10	400
1646	50	0.01	10	10	800
1647	50	0.01	10	20	200
1648	50	0.01	10	20	400
1649	50	0.01	10	20	800
1650	50	0.01	10	40	200
1651	50	0.01	10	40	400
1652	50	0.01	10	40	800
1653	50	0.01	10	100	200
1654	50	0.01	10	100	400
1655	50	0.01	10	100	800
1656	50	0.01	20	2	200
1657	50	0.01	20	2	400
1658	50	0.01	20	2	800
1659	50	0.01	20	5	200
1660	50	0.01	20	5	400
1661	50	0.01	20	5	800
1662	50	0.01	20	10	200
1663	50	0.01	20	10	400
1664	50	0.01	20	10	800
1665	50	0.01	20	20	200
1666	50	0.01	20	20	400
1667	50	0.01	20	20	800
1668	50	0.01	20	40	200
1669	50	0.01	20	40	400
1670	50	0.01	20	40	800
1671	50	0.01	20	100	200
1672	50	0.01	20	100	400
1673	50	0.01	20	100	800
1674	50	0.01	40	2	200
1675	50	0.01	40	2	400
1676	50	0.01	40	2	800
1677	50	0.01	40	5	200
